"","Cage 1","Cage 2","Cage 3","Cage 4","Cage 5","Cage 6","Cage 7","Cage 8","Time"
"1",0,0,0,0,0,0,0,0,0.000555555555555556
"2",0,0,0,0,0,0,0,0,0.00111111111111111
"3",0,0,0,0,0,0,0,0,0.00166666666666667
"4",0,0,0,0,0,0,0,0,0.00222222222222222
"5",0,0,0,0,0,0,0,0,0.00277777777777778
"6",0,0,0,0,0,0,0,0,0.00333333333333333
"7",0,0,0,0,0,0,0,0,0.00388888888888889
"8",0,0,0,0,0,0,0,0,0.00444444444444444
"9",0,0,0.00022312,0,0,0,0,0,0.005
"10",0,0,0.0008925,0,0,0,0,0,0.00555555555555556
"11",0,0,0.0015619,0,0,0,0,0,0.00611111111111111
"12",0,0,0.0015619,0,0,0,0,0,0.00666666666666667
"13",0,0,0.0015619,0,0,0,0,0,0.00722222222222222
"14",0,0,0.0015619,0,0,0,0,0,0.00777777777777778
"15",0,0,0.0015619,0,0,0,0,0,0.00833333333333333
"16",0,0,0.0015619,0,0,0,0,0,0.00888888888888889
"17",0,0,0.0015619,0,0,0,0,0,0.00944444444444444
"18",0,0,0.0015619,0,0,0,0,0,0.01
"19",0,0,0.0015619,0,0,0,0,0,0.0105555555555556
"20",0,0,0.0015619,0,0,0,0,0,0.0111111111111111
"21",0,0,0.0015619,0,0,0,0,0,0.0116666666666667
"22",0,0,0.0015619,0,0,0,0,0,0.0122222222222222
"23",0,0,0.0015619,0,0,0,0,0,0.0127777777777778
"24",0,0,0.0015619,0,0,0,0,0,0.0133333333333333
"25",0,0,0.0015619,0,0,0,0,0,0.0138888888888889
"26",0,0,0.0015619,0,0,0,0,0,0.0144444444444444
"27",0,0,0.0015619,0,0,0,0,0,0.015
"28",0,0,0.0015619,0,0,0,0,0,0.0155555555555556
"29",0,0,0.0015619,0,0,0,0,0,0.0161111111111111
"30",0,0,0.0015619,0,0,0,0,0,0.0166666666666667
"31",0,0,0.0015619,0,0,0,0,0,0.0172222222222222
"32",0,0,0.0015619,0,0,0,0,0,0.0177777777777778
"33",0,0,0.0015619,0,0,0,0,0,0.0183333333333333
"34",0,0,0.0015619,0,0,0,0,0,0.0188888888888889
"35",0,0,0.0015619,0,0,0,0,0,0.0194444444444444
"36",0,0,0.0015619,0,0,0,0,0,0.02
"37",0,0,0.0015619,0,0,0,0,0,0.0205555555555556
"38",0,0,0.0015619,0,0,0,0,0,0.0211111111111111
"39",0,0,0.0015619,0,0,0,0,0,0.0216666666666667
"40",0,0,0.0015619,0,0,0,0,0,0.0222222222222222
"41",0,0,0.0015619,0,0,0,0,0,0.0227777777777778
"42",0,0,0.0015619,0,0,0,0,0,0.0233333333333333
"43",0,0,0.0015619,0,0,0,0,0,0.0238888888888889
"44",0,0,0.0015619,0,0,0,0,0,0.0244444444444444
"45",0,0,0.0015619,0,0,0,0,0,0.025
"46",0,0,0.0015619,0,0,0,0,0,0.0255555555555556
"47",0,0,0.0015619,0,0,0,0,0,0.0261111111111111
"48",0,0,0.0015619,0,0,0,0,0,0.0266666666666667
"49",0,0,0.0015619,0,0,0,0,0,0.0272222222222222
"50",0,0,0.0015619,0,0,0,0,0,0.0277777777777778
"51",0,0,0.0015619,0,0,0,0,0,0.0283333333333333
"52",0,0,0.0015619,0,0,0,0,0,0.0288888888888889
"53",0,0,0.0015619,0,0,0,0,0,0.0294444444444444
"54",0,0,0.001785,0,0,0,0,0,0.03
"55",0,0,0.001785,0,0,0,0,0,0.0305555555555556
"56",0,0,0.001785,0,0,0,0,0,0.0311111111111111
"57",0,0,0.001785,0,0,0,0,0,0.0316666666666667
"58",0,0,0.001785,0,0,0,0,0,0.0322222222222222
"59",0,0,0.001785,0,0,0,0,0,0.0327777777777778
"60",0,0,0.001785,0,0,0,0,0,0.0333333333333333
"61",0,0,0.001785,0,0,0,0,0,0.0338888888888889
"62",0,0,0.001785,0,0,0,0,0,0.0344444444444444
"63",0,0,0.001785,0,0,0,0,0,0.035
"64",0,0,0.001785,0,0,0,0,0,0.0355555555555556
"65",0,0,0.001785,0,0,0,0,0,0.0361111111111111
"66",0,0,0.001785,0,0,0,0,0,0.0366666666666667
"67",0,0,0.001785,0,0,0,0,0,0.0372222222222222
"68",0,0,0.001785,0,0,0,0,0,0.0377777777777778
"69",0,0,0.001785,0,0,0,0,0,0.0383333333333333
"70",0,0,0.001785,0,0,0,0,0,0.0388888888888889
"71",0,0,0.001785,0,0,0,0,0,0.0394444444444444
"72",0,0,0.001785,0,0,0,0,0,0.04
"73",0,0,0.001785,0,0,0,0,0,0.0405555555555556
"74",0,0,0.001785,0,0,0,0,0,0.0411111111111111
"75",0,0,0.001785,0,0,0,0,0,0.0416666666666667
"76",0,0,0.001785,0,0,0,0,0,0.0422222222222222
"77",0,0,0.001785,0,0,0,0,0,0.0427777777777778
"78",0,0,0.001785,0,0,0,0,0,0.0433333333333333
"79",0,0,0.001785,0,0,0,0,0,0.0438888888888889
"80",0,0,0.001785,0,0,0,0,0,0.0444444444444444
"81",0,0,0.001785,0,0,0,0,0,0.045
"82",0,0,0.001785,0,0,0,0,0,0.0455555555555556
"83",0,0,0.001785,0,0,0,0,0,0.0461111111111111
"84",0,0,0.001785,0,0,0,0,0,0.0466666666666667
"85",0,0,0.001785,0,0,0,0,0,0.0472222222222222
"86",0,0,0.001785,0,0,0,0.00044625,0,0.0477777777777778
"87",0,0,0.001785,0,0,0,0.00066937,0,0.0483333333333333
"88",0,0,0.001785,0,0,0,0.00066937,0,0.0488888888888889
"89",0,0,0.001785,0,0,0,0.00066937,0,0.0494444444444444
"90",0,0,0.001785,0,0,0,0.0008925,0,0.05
"91",0,0,0.0020081,0,0,0,0.0008925,0,0.0505555555555556
"92",0,0,0.0020081,0,0,0,0.0008925,0,0.0511111111111111
"93",0,0,0.0020081,0,0,0,0.0008925,0,0.0516666666666667
"94",0,0,0.0020081,0,0,0,0.0008925,0,0.0522222222222222
"95",0,0,0.0020081,0,0,0,0.0008925,0,0.0527777777777778
"96",0,0,0.0020081,0,0,0,0.0008925,0,0.0533333333333333
"97",0,0,0.0020081,0,0,0,0.0008925,0,0.0538888888888889
"98",0,0,0.0020081,0,0,0,0.0008925,0,0.0544444444444444
"99",0,0,0.0020081,0,0,0,0.0008925,0,0.055
"100",0,0,0.0020081,0,0,0,0.0008925,0,0.0555555555555556
"101",0,0,0.0020081,0,0,0,0.0008925,0,0.0561111111111111
"102",0,0,0.0020081,0,0,0,0.0008925,0,0.0566666666666667
"103",0,0,0.0020081,0,0,0,0.0008925,0,0.0572222222222222
"104",0,0,0.0020081,0,0,0,0.0008925,0,0.0577777777777778
"105",0,0,0.0020081,0,0,0,0.0008925,0,0.0583333333333333
"106",0,0,0.0020081,0,0,0,0.0008925,0,0.0588888888888889
"107",0,0,0.0020081,0,0,0,0.0008925,0,0.0594444444444444
"108",0,0,0.0020081,0,0,0,0.0008925,0,0.06
"109",0,0,0.0022312,0,0,0,0.0008925,0,0.0605555555555556
"110",0,0,0.0022312,0,0,0,0.0008925,0,0.0611111111111111
"111",0,0,0.0024544,0,0,0,0.0008925,0,0.0616666666666667
"112",0,0,0.0026775,0,0,0,0.0008925,0,0.0622222222222222
"113",0,0,0.0026775,0,0,0,0.0008925,0,0.0627777777777778
"114",0,0,0.0026775,0,0,0,0.0008925,0,0.0633333333333333
"115",0,0,0.0026775,0,0,0,0.0008925,0,0.0638888888888889
"116",0,0,0.0026775,0,0,0,0.0008925,0,0.0644444444444444
"117",0,0,0.0026775,0,0,0,0.0008925,0,0.065
"118",0,0,0.0026775,0,0,0,0.0008925,0,0.0655555555555556
"119",0,0,0.0026775,0,0,0,0.0008925,0,0.0661111111111111
"120",0,0,0.0026775,0,0,0,0.0008925,0,0.0666666666666667
"121",0,0,0.0026775,0,0,0,0.0008925,0.00022312,0.0672222222222222
"122",0,0,0.0026775,0,0,0,0.0008925,0.00022312,0.0677777777777778
"123",0,0,0.0026775,0,0,0,0.0008925,0.00044625,0.0683333333333333
"124",0,0,0.0026775,0,0,0,0.0008925,0.00044625,0.0688888888888889
"125",0,0,0.0026775,0,0,0,0.0008925,0.0008925,0.0694444444444444
"126",0,0,0.0026775,0,0,0,0.0008925,0.0013387,0.07
"127",0,0,0.0026775,0,0,0,0.0008925,0.0013387,0.0705555555555556
"128",0,0,0.0026775,0,0,0,0.0008925,0.0013387,0.0711111111111111
"129",0,0,0.0026775,0,0,0,0.0008925,0.0013387,0.0716666666666667
"130",0,0,0.0026775,0,0,0,0.0008925,0.0013387,0.0722222222222222
"131",0,0,0.0026775,0,0,0,0.0008925,0.001785,0.0727777777777778
"132",0,0,0.0026775,0,0,0,0.0008925,0.0022312,0.0733333333333333
"133",0,0,0.0026775,0,0,0,0.0008925,0.0024544,0.0738888888888889
"134",0,0,0.0026775,0,0,0,0.0008925,0.0024544,0.0744444444444444
"135",0,0,0.0026775,0,0,0,0.0008925,0.0024544,0.075
"136",0,0,0.0026775,0,0,0,0.0008925,0.0024544,0.0755555555555556
"137",0,0,0.0026775,0,0,0,0.0008925,0.0029006,0.0761111111111111
"138",0,0,0.0026775,0,0,0,0.0008925,0.0031237,0.0766666666666667
"139",0,0,0.0026775,0,0,0,0.0008925,0.0033469,0.0772222222222222
"140",0,0,0.0026775,0,0,0,0.0008925,0.00357,0.0777777777777778
"141",0,0,0.0026775,0,0,0,0.0008925,0.00357,0.0783333333333333
"142",0,0,0.0026775,0,0,0,0.0008925,0.00357,0.0788888888888889
"143",0,0,0.0026775,0,0,0,0.0008925,0.00357,0.0794444444444444
"144",0,0,0.0026775,0,0,0,0.0008925,0.00357,0.08
"145",0,0,0.0026775,0,0,0,0.0008925,0.00357,0.0805555555555556
"146",0,0,0.0026775,0,0,0,0.0008925,0.0037931,0.0811111111111111
"147",0,0,0.0026775,0,0,0,0.0008925,0.0037931,0.0816666666666667
"148",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0822222222222222
"149",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0827777777777778
"150",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0833333333333333
"151",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0838888888888889
"152",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0844444444444444
"153",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.085
"154",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0855555555555556
"155",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0861111111111111
"156",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0866666666666667
"157",0,0,0.0026775,0,0,0,0.0008925,0.0040162,0.0872222222222222
"158",0,0,0.0026775,0,0,0,0.0008925,0.0042394,0.0877777777777778
"159",0,0,0.0026775,0,0,0,0.0008925,0.0044625,0.0883333333333333
"160",0,0,0.0026775,0,0,0,0.0008925,0.0049087,0.0888888888888889
"161",0,0,0.0026775,0,0,0,0.0008925,0.0051319,0.0894444444444444
"162",0,0,0.0026775,0,0,0,0.0008925,0.0055781,0.09
"163",0,0,0.0026775,0,0,0,0.0008925,0.0058012,0.0905555555555556
"164",0,0,0.0026775,0,0,0,0.0008925,0.0062475,0.0911111111111111
"165",0,0,0.0026775,0,0,0,0.0008925,0.0064706,0.0916666666666667
"166",0,0,0.0026775,0,0,0,0.0008925,0.0066937,0.0922222222222222
"167",0,0,0.0026775,0,0,0,0.0008925,0.0069168,0.0927777777777778
"168",0,0,0.0026775,0,0,0,0.0008925,0.0069168,0.0933333333333333
"169",0,0,0.0026775,0,0,0,0.0008925,0.0073631,0.0938888888888889
"170",0,0,0.0026775,0,0,0,0.0008925,0.0075862,0.0944444444444444
"171",0,0,0.0026775,0,0,0,0.0008925,0.0078093,0.095
"172",0,0,0.0026775,0,0,0,0.0008925,0.0078093,0.0955555555555556
"173",0,0,0.0026775,0,0,0,0.0008925,0.0078093,0.0961111111111111
"174",0,0,0.0026775,0,0,0,0.0008925,0.0082556,0.0966666666666667
"175",0,0,0.0026775,0,0,0,0.0008925,0.0087018,0.0972222222222222
"176",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.0977777777777778
"177",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.0983333333333333
"178",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.0988888888888889
"179",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.0994444444444444
"180",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.1
"181",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.100555555555556
"182",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.101111111111111
"183",0,0,0.0026775,0,0,0,0.0008925,0.008925,0.101666666666667
"184",0,0,0.0026775,0,0,0,0.0008925,0.0091481,0.102222222222222
"185",0,0,0.0026775,0,0,0,0.0008925,0.0095943,0.102777777777778
"186",0,0,0.0026775,0,0,0,0.0008925,0.0095943,0.103333333333333
"187",0,0,0.0026775,0,0,0,0.0008925,0.0098175,0.103888888888889
"188",0,0,0.0026775,0,0,0,0.0008925,0.010264,0.104444444444444
"189",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.105
"190",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.105555555555556
"191",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.106111111111111
"192",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.106666666666667
"193",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.107222222222222
"194",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.107777777777778
"195",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.108333333333333
"196",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.108888888888889
"197",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.109444444444444
"198",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.11
"199",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.110555555555556
"200",0,0,0.0026775,0,0,0,0.0008925,0.010487,0.111111111111111
"201",0,0,0.0026775,0,0,0,0.0008925,0.011156,0.111666666666667
"202",0,0,0.0026775,0,0,0,0.0008925,0.011156,0.112222222222222
"203",0,0,0.0026775,0,0,0,0.0008925,0.011379,0.112777777777778
"204",0,0,0.0026775,0,0,0,0.0008925,0.011826,0.113333333333333
"205",0,0,0.0026775,0,0,0,0.0008925,0.012049,0.113888888888889
"206",0,0,0.0026775,0,0,0,0.0008925,0.012272,0.114444444444444
"207",0,0,0.0026775,0,0,0,0.0008925,0.012495,0.115
"208",0,0,0.0029006,0,0,0,0.0008925,0.012718,0.115555555555556
"209",0,0,0.0029006,0,0,0,0.0008925,0.013164,0.116111111111111
"210",0,0,0.0031237,0,0,0,0.0008925,0.013164,0.116666666666667
"211",0,0,0.0031237,0,0,0,0.0008925,0.013164,0.117222222222222
"212",0,0,0.0031237,0,0,0,0.0008925,0.013164,0.117777777777778
"213",0,0,0.0031237,0,0,0,0.0008925,0.013164,0.118333333333333
"214",0,0,0.0031237,0,0,0,0.0008925,0.013164,0.118888888888889
"215",0,0,0.0033469,0,0,0,0.0008925,0.013164,0.119444444444444
"216",0,0,0.0033469,0,0,0,0.0008925,0.013164,0.12
"217",0,0,0.00357,0,0,0,0.0008925,0.013164,0.120555555555556
"218",0,0,0.00357,0,0,0,0.0008925,0.013611,0.121111111111111
"219",0,0,0.00357,0,0,0,0.0008925,0.013834,0.121666666666667
"220",0,0,0.00357,0,0,0,0.0008925,0.013834,0.122222222222222
"221",0,0,0.00357,0,0,0,0.0008925,0.013834,0.122777777777778
"222",0,0,0.00357,0,0,0,0.0008925,0.013834,0.123333333333333
"223",0,0,0.00357,0,0,0,0.0008925,0.013834,0.123888888888889
"224",0,0,0.00357,0,0,0,0.0008925,0.013834,0.124444444444444
"225",0,0,0.00357,0,0,0,0.0008925,0.014057,0.125
"226",0,0,0.00357,0,0,0,0.0008925,0.014503,0.125555555555556
"227",0,0,0.00357,0,0,0,0.0008925,0.014726,0.126111111111111
"228",0,0,0.00357,0,0,0,0.0008925,0.014949,0.126666666666667
"229",0,0,0.00357,0,0,0,0.0008925,0.015396,0.127222222222222
"230",0,0,0.00357,0,0,0,0.0008925,0.015619,0.127777777777778
"231",0,0,0.00357,0,0,0,0.0008925,0.015842,0.128333333333333
"232",0,0,0.00357,0,0,0,0.0008925,0.016288,0.128888888888889
"233",0,0,0.00357,0,0,0,0.0008925,0.016511,0.129444444444444
"234",0,0,0.00357,0,0,0,0.0008925,0.016511,0.13
"235",0,0,0.00357,0,0,0,0.0008925,0.016511,0.130555555555556
"236",0,0,0.00357,0,0,0,0.0008925,0.016511,0.131111111111111
"237",0,0,0.00357,0,0,0,0.0008925,0.016734,0.131666666666667
"238",0,0,0.00357,0,0,0,0.0008925,0.017181,0.132222222222222
"239",0,0,0.00357,0,0,0,0.0008925,0.017404,0.132777777777778
"240",0,0,0.00357,0,0,0,0.0008925,0.017404,0.133333333333333
"241",0,0,0.00357,0,0,0,0.0008925,0.017627,0.133888888888889
"242",0,0,0.00357,0,0,0,0.0008925,0.017627,0.134444444444444
"243",0,0,0.00357,0,0,0,0.0008925,0.018073,0.135
"244",0,0,0.00357,0,0,0,0.0008925,0.018742,0.135555555555556
"245",0,0,0.00357,0,0,0,0.0008925,0.018742,0.136111111111111
"246",0,0,0.00357,0,0,0,0.0008925,0.019189,0.136666666666667
"247",0,0,0.00357,0,0,0,0.0008925,0.019635,0.137222222222222
"248",0,0,0.00357,0,0,0,0.0008925,0.019635,0.137777777777778
"249",0,0,0.00357,0,0,0,0.0008925,0.020081,0.138333333333333
"250",0,0,0.00357,0,0,0,0.0008925,0.020081,0.138888888888889
"251",0,0,0.00357,0,0,0,0.0008925,0.020304,0.139444444444444
"252",0,0,0.00357,0,0,0,0.0008925,0.020751,0.14
"253",0,0,0.00357,0,0,0,0.0008925,0.021197,0.140555555555556
"254",0,0,0.00357,0,0,0,0.0008925,0.02142,0.141111111111111
"255",0,0,0.00357,0,0,0,0.0008925,0.021866,0.141666666666667
"256",0,0,0.00357,0,0,0,0.0008925,0.022536,0.142222222222222
"257",0,0,0.00357,0,0,0,0.0008925,0.022759,0.142777777777778
"258",0,0,0.00357,0,0,0,0.0008925,0.022982,0.143333333333333
"259",0,0,0.00357,0,0,0,0.0008925,0.022982,0.143888888888889
"260",0,0,0.00357,0,0,0,0.0008925,0.023205,0.144444444444444
"261",0,0,0.00357,0,0,0,0.0008925,0.023428,0.145
"262",0,0,0.00357,0,0,0,0.0008925,0.023428,0.145555555555556
"263",0,0,0.00357,0,0,0,0.0008925,0.023651,0.146111111111111
"264",0,0,0.00357,0,0,0,0.0008925,0.024097,0.146666666666667
"265",0,0,0.00357,0,0.00022312,0,0.0008925,0.024321,0.147222222222222
"266",0,0,0.00357,0,0.00022312,0,0.0008925,0.024544,0.147777777777778
"267",0,0,0.00357,0,0.00022312,0,0.0008925,0.02499,0.148333333333333
"268",0,0,0.00357,0,0.00022312,0,0.0008925,0.02499,0.148888888888889
"269",0,0,0.00357,0,0.00022312,0,0.0008925,0.025213,0.149444444444444
"270",0,0,0.00357,0,0.00022312,0,0.0008925,0.025659,0.15
"271",0,0,0.00357,0,0.00022312,0,0.0008925,0.025882,0.150555555555556
"272",0,0,0.00357,0,0.00022312,0,0.0008925,0.026329,0.151111111111111
"273",0,0,0.00357,0,0.00022312,0,0.0008925,0.026775,0.151666666666667
"274",0,0,0.00357,0,0.00022312,0,0.0008925,0.027221,0.152222222222222
"275",0,0,0.00357,0,0.00022312,0,0.0008925,0.027667,0.152777777777778
"276",0,0,0.00357,0,0.00022312,0,0.0008925,0.028337,0.153333333333333
"277",0,0,0.00357,0,0.00022312,0,0.0008925,0.028337,0.153888888888889
"278",0,0,0.00357,0,0.00022312,0,0.0008925,0.028337,0.154444444444444
"279",0,0,0.00357,0,0.00022312,0,0.0008925,0.028337,0.155
"280",0,0,0.00357,0,0.00022312,0,0.0008925,0.028337,0.155555555555556
"281",0,0,0.00357,0,0.00022312,0,0.0008925,0.028337,0.156111111111111
"282",0,0,0.00357,0,0.00022312,0,0.0008925,0.028337,0.156666666666667
"283",0,0,0.00357,0,0.00022312,0,0.0008925,0.029006,0.157222222222222
"284",0,0,0.00357,0,0.00022312,0,0.0008925,0.029452,0.157777777777778
"285",0,0,0.00357,0,0.00022312,0,0.0008925,0.029676,0.158333333333333
"286",0,0,0.00357,0,0.00022312,0,0.0008925,0.030122,0.158888888888889
"287",0,0,0.00357,0,0.00022312,0,0.0008925,0.030345,0.159444444444444
"288",0,0,0.00357,0,0.00022312,0,0.0008925,0.030791,0.16
"289",0,0,0.00357,0,0.00022312,0,0.0008925,0.031014,0.160555555555556
"290",0,0,0.00357,0,0.00022312,0,0.0008925,0.031684,0.161111111111111
"291",0,0,0.00357,0,0.00022312,0,0.0008925,0.031907,0.161666666666667
"292",0,0,0.00357,0,0.00022312,0,0.0008925,0.031907,0.162222222222222
"293",0,0,0.00357,0,0.00022312,0,0.0008925,0.031907,0.162777777777778
"294",0,0,0.00357,0,0.00022312,0,0.0008925,0.032353,0.163333333333333
"295",0,0,0.00357,0,0.00022312,0,0.0008925,0.032576,0.163888888888889
"296",0,0,0.00357,0,0.00022312,0,0.0008925,0.032576,0.164444444444444
"297",0,0,0.00357,0,0.00022312,0,0.0008925,0.033022,0.165
"298",0,0,0.00357,0,0.00022312,0,0.0008925,0.033469,0.165555555555556
"299",0,0,0.00357,0,0.00022312,0,0.0008925,0.033915,0.166111111111111
"300",0,0,0.00357,0,0.00022312,0,0.0008925,0.034361,0.166666666666667
"301",0,0,0.00357,0,0.00022312,0,0.0008925,0.034807,0.167222222222222
"302",0,0,0.00357,0,0.00022312,0,0.0008925,0.035254,0.167777777777778
"303",0,0,0.00357,0,0.00022312,0,0.0008925,0.0357,0.168333333333333
"304",0,0,0.00357,0,0.00022312,0,0.0008925,0.0357,0.168888888888889
"305",0,0,0.00357,0,0.00022312,0,0.0008925,0.0357,0.169444444444444
"306",0,0,0.00357,0,0.00022312,0,0.0008925,0.036146,0.17
"307",0,0,0.00357,0,0.00022312,0,0.0008925,0.036592,0.170555555555556
"308",0,0,0.00357,0,0.00022312,0,0.0008925,0.036592,0.171111111111111
"309",0,0,0.00357,0,0.00022312,0,0.0008925,0.037039,0.171666666666667
"310",0,0,0.0037931,0,0.00022312,0,0.0008925,0.037485,0.172222222222222
"311",0,0,0.0037931,0,0.00022312,0,0.0008925,0.037485,0.172777777777778
"312",0,0,0.0037931,0,0.00022312,0,0.0008925,0.037931,0.173333333333333
"313",0,0,0.0037931,0,0.00022312,0,0.0008925,0.038377,0.173888888888889
"314",0,0,0.0037931,0,0.00022312,0,0.0008925,0.0386,0.174444444444444
"315",0,0,0.0037931,0,0.00022312,0,0.0008925,0.038824,0.175
"316",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039047,0.175555555555556
"317",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039493,0.176111111111111
"318",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039493,0.176666666666667
"319",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039716,0.177222222222222
"320",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039716,0.177777777777778
"321",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039716,0.178333333333333
"322",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039716,0.178888888888889
"323",0,0,0.0037931,0,0.00022312,0,0.0008925,0.039716,0.179444444444444
"324",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.18
"325",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.180555555555556
"326",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.181111111111111
"327",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.181666666666667
"328",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.182222222222222
"329",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.182777777777778
"330",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.183333333333333
"331",0,0,0.0040162,0,0.00022312,0,0.0008925,0.039716,0.183888888888889
"332",0,0,0.0040162,0,0.00022312,0,0.0008925,0.040162,0.184444444444444
"333",0,0,0.0040162,0,0.00022312,0,0.0008925,0.040385,0.185
"334",0,0,0.0040162,0,0.00022312,0,0.0008925,0.040609,0.185555555555556
"335",0,0,0.0040162,0,0.00022312,0,0.0008925,0.040609,0.186111111111111
"336",0,0,0.0040162,0,0.00022312,0,0.0008925,0.041278,0.186666666666667
"337",0,0,0.0040162,0,0.00022312,0,0.0008925,0.041278,0.187222222222222
"338",0,0,0.0040162,0,0.00022312,0,0.0008925,0.041278,0.187777777777778
"339",0,0,0.0040162,0,0.00022312,0,0.0008925,0.041278,0.188333333333333
"340",0,0,0.0040162,0,0.00022312,0,0.0008925,0.041278,0.188888888888889
"341",0,0,0.0040162,0,0.00022312,0,0.0008925,0.041278,0.189444444444444
"342",0,0,0.0040162,0,0.00022312,0,0.0008925,0.041278,0.19
"343",0,0,0.0040162,0,0.00022312,0,0.0011156,0.041724,0.190555555555556
"344",0,0,0.0040162,0,0.00022312,0,0.0011156,0.041947,0.191111111111111
"345",0,0,0.0040162,0,0.00022312,0,0.0011156,0.041947,0.191666666666667
"346",0,0,0.0040162,0,0.00022312,0,0.0011156,0.041947,0.192222222222222
"347",0,0,0.0040162,0,0.00022312,0,0.0011156,0.041947,0.192777777777778
"348",0,0,0.0040162,0,0.00022312,0,0.0011156,0.042394,0.193333333333333
"349",0,0,0.0040162,0,0.00022312,0,0.0011156,0.042617,0.193888888888889
"350",0,0,0.0040162,0,0.00022312,0,0.0011156,0.043063,0.194444444444444
"351",0,0,0.0040162,0,0.00022312,0,0.0011156,0.043732,0.195
"352",0,0,0.0040162,0,0.00022312,0,0.0011156,0.043955,0.195555555555556
"353",0,0,0.0040162,0,0.00022312,0,0.0011156,0.044179,0.196111111111111
"354",0,0,0.0040162,0,0.00022312,0,0.0011156,0.044625,0.196666666666667
"355",0,0,0.0040162,0,0.00022312,0,0.0011156,0.045071,0.197222222222222
"356",0,0,0.0040162,0,0.00022312,0,0.0011156,0.045294,0.197777777777778
"357",0,0,0.0040162,0,0.00022312,0,0.0011156,0.04574,0.198333333333333
"358",0,0,0.0040162,0,0.00022312,0,0.0011156,0.045964,0.198888888888889
"359",0,0,0.0040162,0,0.00022312,0,0.0011156,0.04641,0.199444444444444
"360",0,0,0.0040162,0,0.00022312,0,0.0011156,0.046856,0.2
"361",0,0,0.0040162,0,0.00022312,0,0.0011156,0.047079,0.200555555555556
"362",0,0,0.0040162,0,0.00022312,0,0.0011156,0.047525,0.201111111111111
"363",0,0,0.0040162,0,0.00022312,0,0.0011156,0.047749,0.201666666666667
"364",0,0,0.0040162,0,0.00022312,0,0.0011156,0.048418,0.202222222222222
"365",0,0,0.0040162,0,0.00022312,0,0.0011156,0.048641,0.202777777777778
"366",0,0,0.0042394,0,0.00022312,0,0.0011156,0.048864,0.203333333333333
"367",0,0,0.0042394,0,0.00022312,0,0.0011156,0.04931,0.203888888888889
"368",0,0,0.0042394,0,0.00022312,0,0.0011156,0.049534,0.204444444444444
"369",0,0,0.0042394,0,0.00022312,0,0.0011156,0.04998,0.205
"370",0,0,0.0042394,0,0.00022312,0,0.0011156,0.050426,0.205555555555556
"371",0,0,0.0042394,0,0.00022312,0,0.0011156,0.050649,0.206111111111111
"372",0,0,0.0044625,0,0.00022312,0,0.0011156,0.050872,0.206666666666667
"373",0,0,0.0044625,0,0.00022312,0,0.0011156,0.051319,0.207222222222222
"374",0,0,0.0044625,0,0.00022312,0,0.0011156,0.051988,0.207777777777778
"375",0,0,0.0044625,0,0.00022312,0,0.0011156,0.052657,0.208333333333333
"376",0,0,0.0044625,0,0.00022312,0,0.0011156,0.053104,0.208888888888889
